step,parameter_norm_total,parameter_norm_blocks.0.attention,parameter_norm_blocks.0.layer_norm,parameter_norm_blocks.0.mlp,parameter_norm_blocks.1.attention,parameter_norm_blocks.1.layer_norm,parameter_norm_blocks.1.mlp,parameter_norm_position_embedding,parameter_norm_token_embedding,parameter_norm_unembedding,parameter_norm_final_norm,parameter_group_norm_decay,parameter_group_norm_no_decay
20050,37.016000896489246,4.816246779287699,20.03256675470175,5.14495955459893,4.815018443157746,24.804717308436985,16.251979445225842,0.18662834549845295,2.1433492477303053,3.464063270972058,,17.971687019571796,32.36051279011888
20100,37.006111735021285,4.755369661940494,20.032839770444916,5.065559204329478,4.740402137333984,24.816732991628793,16.289119506492515,0.18290578771564958,2.0872542347172316,3.4346845468734806,,17.933150708988073,32.37057941084157
20150,38.35930142972162,8.129977679502538,20.00886026653959,8.949412510741366,8.250117031891545,24.40054850316085,15.175968926411139,0.3095327793551402,3.7494623824189177,4.1203744738353345,,21.045399935522667,32.07065867315708
20200,38.562796468999565,8.061136053059572,20.02024652123126,8.996495921154729,8.224232038573405,24.419322916691833,15.646038427288724,0.2934328549917539,3.7383518586255966,4.190337355378476,,21.382109802058086,32.09197176744078
20250,38.9897348547348,7.94037454422668,20.030898033611063,9.08169594609726,8.114302991376661,24.457383536740533,16.6401714694708,0.27470608987616696,3.7433936342392244,4.2949401020824585,,22.089962344030166,32.12838289864354
20300,38.856384806747414,7.902141744119682,20.025614107639992,9.082532094398303,7.984904836391807,24.438701451307914,16.42326344642167,0.2516156345134822,3.805214242143878,4.310661725637763,,21.871445525560958,32.11632779245552
20350,39.04309981518559,7.686437973627025,20.030522903608862,9.047572798786645,7.817487176135984,24.49784202797006,16.951118035643884,0.24498097936929458,3.740658584087194,4.4217166753502255,,22.13100231719026,32.164924679144896
20400,39.16387387857235,7.5186274390884735,20.034797490046035,8.988629179315721,7.661863355237568,24.544646124345935,17.335057769025305,0.23932300025186182,3.6594037429482804,4.471481976594216,,22.28684695276621,32.20412194239578
20450,39.19542849460071,7.369442238724581,20.037515952023245,8.898828799248744,7.51805981456329,24.578768465146197,17.543451550058258,0.2341247768633608,3.5722318580071244,4.478426805606478,,22.301326374315448,32.232475189188
20500,39.15665371832098,7.232012887628786,20.03967619363058,8.778606508656242,7.3700345312178,24.603449628690313,17.623215113833023,0.22887547360708693,3.4848876304492364,4.457273435602945,,22.203133527038514,32.25312995659489
20550,39.07422172242834,7.101503685122978,20.04142457462248,8.642915985187118,7.221928383753364,24.622334643664036,17.61951449805218,0.22358341464543885,3.399369531097986,4.419971281854395,,22.03416248361659,32.2690329396323
20600,38.96781419631948,6.974642870244319,20.042863963094852,8.498384557552653,7.077107467389468,24.63771344223712,17.567911565964042,0.21831999323815982,3.315918218111123,4.37368223986367,,21.82575196501304,32.28199334614589
20650,38.849941556779584,6.850710337064543,20.044068001643517,8.349380464364364,6.9357127103549665,24.65096158322323,17.491160395695708,0.21312882432588356,3.234514892655801,4.322810474327538,,21.597911393374925,32.29315999417082
20700,38.7288401883511,6.729666681134997,20.04513362581008,8.1985746563582,6.797489825268671,24.662835995919398,17.404604924839084,0.20805219869870226,3.1551226624853013,4.269769972083522,,21.36419225458287,32.30316318325591
20750,38.60921170938255,6.61153135481852,20.046088887571297,8.047260055068946,6.662362162949351,24.67375205613199,17.317260706586985,0.20308254981514914,3.0776283832820877,4.215820251926668,,21.132503815958348,32.31235849158072
20800,38.4938291959962,6.496228850186745,20.046953785796834,7.897250804829129,6.530260246295517,24.683952674350166,17.23409489440315,0.1982209143380729,3.0019659431208736,4.1617345103387695,,20.90767500862781,32.32095314040304
20850,38.38391304351082,6.383825782355358,20.04771637643898,7.748038251088133,6.401539954564716,24.693606868264272,17.15773067432277,0.1934664179064117,2.9280862262860508,4.1080100062650375,,20.691950796952007,32.32905740581246
20900,38.280604502444234,6.274445960705207,20.048418669455085,7.600655463290243,6.276438535019364,24.70278625261014,17.09009377443287,0.18883276300329677,2.8559685281934653,4.054886650696997,,20.48751799232413,32.33676371541761
20950,38.18390826073223,6.1679520170859945,20.04907434261308,7.455508138465491,6.154795404895333,24.71151133249832,17.03126629826555,0.18431034327763018,2.7855974141342874,4.002421840532088,,20.294603787155033,32.344086123840434
21000,38.093126239703764,6.064459343445974,20.049691351742,7.313251716590971,6.03641387357053,24.719785278390322,16.979623487436147,0.17989168349615317,2.7169160655792717,3.9505874566088495,,20.11208620468354,32.3510472042156
21050,38.00805635193723,5.963872375973862,20.050265500974405,7.173954821241246,5.921433325432825,24.727653467552514,16.934794522551243,0.1755884691395531,2.6498867896636074,3.8994338088866676,,19.9397217699305,32.35768600178009
21100,37.9287458995926,5.865886554517076,20.050808267721834,7.037689691900299,5.809391604452694,24.735140422431062,16.89726201641602,0.17139772650272497,2.5844067141449423,3.849019437405399,,19.777746918636893,32.36403084194259
21150,37.85568761546796,5.770359163021458,20.051316995725582,6.903884805813376,5.700198734998383,24.74231201146963,16.868488814582484,0.1673169219874303,2.520463013946249,3.7994984351192818,,19.627227886771955,32.370125275021955
21200,37.789256200369415,5.677291366811608,20.05179735561361,6.773186176810362,5.593909733192896,24.749218597170184,16.849078496480487,0.16333491849264467,2.458038459899372,3.7509857260495285,,19.48901921868718,32.37600985406942
21250,37.72942280882102,5.58654283685176,20.052260067767435,6.646165456769388,5.490429980972374,24.755883052801977,16.838920577770562,0.15946383553118307,2.3970959320018745,3.7035016630445368,,19.363226001043092,32.381705086658314
21300,37.67581969102238,5.498009645165879,20.05270006506103,6.522412497055037,5.389565884201859,24.76231845649522,16.8375759657854,0.15569096091618562,2.337659394831352,3.6570402465477194,,19.2492878510401,32.387224435234174
21350,37.62804808405669,5.411495233352683,20.0531133780012,6.401518082322843,5.291576902369786,24.768549460068062,16.844381453279023,0.15200399201331558,2.2797051546785716,3.611614075070667,,19.146572994460687,32.39257237676364
21400,37.586008010651156,5.327021253822886,20.053509336631986,6.283657177180783,5.196384532189089,24.774594252786162,16.859140986683546,0.14841026221250267,2.2231387802848297,3.567256572712641,,19.05498560143554,32.397770323061074
21450,37.54952844507562,5.244806815108937,20.05389810907766,6.169556892923172,5.103830922143991,24.780478124256224,16.881230327071616,0.14489792179551866,2.1679786557861367,3.523999990287131,,18.97427090537632,32.40284138863339
21500,37.51839512973603,5.164766095036017,20.054277061264184,6.059218579168029,5.01380645489849,24.786216454173864,16.910333100425163,0.14146485303824372,2.1141875482061896,3.481818190712059,,18.90408338574508,32.40780159862432
21550,37.49202167513907,5.0869353864731846,20.054644897560834,5.9517393215301375,4.926115393209533,24.791814271317193,16.945618613677354,0.1381127511225768,2.0617146739232552,3.4406967731303535,,18.84334102953305,32.41265475294818
21600,37.47025503027261,5.011279715206699,20.055010498674147,5.847809465269905,4.840644537312802,24.797275349912773,16.986625337131137,0.13483414176548716,2.0105556149168073,3.40060394916329,,18.79179929713765,32.41740722528202
21650,37.452664676763796,4.937699903600503,20.05537223359245,5.74740987901953,4.757213398114377,24.802596542736943,17.032598912056127,0.13163077414090343,1.9606542018198256,3.3615091061777234,,18.748648786523447,32.422064401726544
21700,37.43890029619498,4.8660698351160745,20.05572422065157,5.650743267515807,4.675979986811786,24.80778695234573,17.082783242269628,0.12850253107506193,1.9119615144031878,3.3233974954160246,,18.713240464182057,32.42662311616996
21750,37.42817549592196,4.796350655917872,20.0560670898395,5.557902887367972,4.596950838378965,24.812830249491444,17.13557618969165,0.12545201217994617,1.8644033803727105,3.28618596492496,,18.684048266056838,32.431075550237175
21800,37.41873167109027,4.728363714199108,20.056394438300433,5.46829707261934,4.519835406004211,24.817698232922545,17.187647726897605,0.12246781465891092,1.8180480594101078,3.2496517577329023,,18.657605057615267,32.43540123672132
21850,37.41105481079746,4.6625274742585585,20.056716464286747,5.381866138928003,4.444724282299052,24.822427251503175,17.239964459310865,0.11954502682672609,1.7728514234521218,3.213932917616932,,18.634848012704136,32.43962795100937
21900,38.54997448711922,6.470425953275023,19.969350352207897,9.053261851367367,6.990868830252999,24.61039389518304,16.990711892489905,0.1620371523779526,2.651501832536941,3.6349517196130043,,21.101267607226635,32.26200611130298
21950,39.18250253377811,6.64580406974333,19.993442284285305,10.10913278167434,7.329724969615934,24.607089672048318,17.525090512253566,0.15105449245301397,2.7799323523880197,3.880222163598175,,22.21358128455888,32.27731883728609
22000,39.33690940656141,6.860779726541565,20.014322960109215,10.558989240212671,7.298014455723162,24.586807923296085,17.479708666667552,0.12291119701197059,2.9554144640158713,4.024280076781049,,22.477721425120254,32.282262640569506
22050,39.23819825117066,6.77499612527032,20.022702281053487,10.59167790836409,7.2881524079818485,24.582595202175053,17.23096745383373,0.10979544455788581,3.0345889434166913,4.134634816318169,,22.300957890896896,32.28472516758684
22100,39.23501061221294,6.638992056719435,20.034179388352662,10.49574500795614,7.125302898848001,24.616597589079174,17.338138918849868,0.10698286294046742,2.9694199342794616,4.1945268700011145,,22.246602516260186,32.318334335543774
22150,39.18044541203253,6.516327928488959,20.041394420421547,10.35414554307491,6.97500921593497,24.643006141921063,17.3696914027169,0.104987040101232,2.898380100971803,4.211013961568101,,22.113491560980098,32.34348147104333
22200,39.12195434486013,6.401655720167535,20.04623087404804,10.188697189923367,6.8333335678982525,24.66418601847119,17.412554644075488,0.10310964728925717,2.8271350440307708,4.203366522776386,,21.981001644319885,32.362986241595934
22250,39.07437708096195,6.293248530505621,20.049636503541993,10.008447851890669,6.696821577396339,24.68150434174834,17.49099085430941,0.10125217643628927,2.7569918418234303,4.180301660698931,,21.872989147365185,32.378685736521945
22300,39.02634810021179,6.1898800657679365,20.052267404618743,9.821010646983927,6.563816538759928,24.696000584290164,17.572152149864298,0.09945418903882958,2.6882908324741717,4.147540269652076,,21.767453844617094,32.39187859883044
22350,38.97371688864579,6.090756269289692,20.0544682007292,9.631244510287308,6.434359236668523,24.708582223520455,17.641781259814188,0.09770994071366071,2.621125433752048,4.108944448315717,,21.655583743657996,32.403492108686834
22400,38.91701836268901,5.995528829234288,20.05639146413373,9.441593503608424,6.3091682861620075,24.719933075192227,17.698109376405338,0.09602040318810098,2.555510318570595,4.067161385940617,,21.537404547496322,32.414109946123126
22450,38.85842965255094,5.903905107161684,20.058138101044506,9.253945462468991,6.188461680850177,24.730491348578436,17.744146756856082,0.09438120349394964,2.4914218290322268,4.023922695193656,,21.416255558366206,32.42408908390486
22500,38.80086090828122,5.816036516120899,20.05977762243026,9.069515791291975,6.071704110237233,24.740564767887193,17.785304298929333,0.09279823178802409,2.428866945134344,3.980394518925116,,21.29700883676056,32.433689611740576
22550,38.747111490627084,5.731772278155682,20.061337934466092,8.888940006953872,5.959133220069767,24.75034115625396,17.827136535905836,0.09125534321084405,2.3678558661286075,3.93730607835194,,21.18456222695823,32.443072790955235
22600,38.69867575628458,5.651003798880557,20.062837094277544,8.712668060972408,5.850752586189642,24.75992825251791,17.872668201287212,0.08974037022398108,2.3083448184863395,3.8950627311834722,,21.081600777202254,32.45232832880736
22650,38.65641202004124,5.5735471738868565,20.064275092105454,8.540698149647673,5.746447223252966,24.7693872155765,17.923914987935795,0.08825200714700711,2.250312056382946,3.8538918408739105,,20.989742463212444,32.46149875762371
22700,38.61959468274755,5.499355054332095,20.065674931099455,8.373110926433732,5.645952216171407,24.77874185667333,17.979467702027538,0.08677305608497082,2.193747499694763,3.813889024119723,,20.90773388274801,32.470598352169205
22750,38.587834708411116,5.428307483923494,20.06705023296402,8.209860528028965,5.549046624820321,24.788006587714268,18.03875869214691,0.08531351235910534,2.138613944173882,3.775075921559809,,20.83491261510051,32.47964599260255
22800,38.56208955274434,5.360245478175976,20.06840275727899,8.051698507914892,5.455602642302469,24.797174259252635,18.103766203707817,0.08387490488463506,2.084848696529187,3.737438924826091,,20.77308187091916,32.48867218366986
22850,38.540854802924216,5.294969191169607,20.069724534350165,7.898025095061987,5.365297050065958,24.80622768562673,18.17191931789694,0.0824679528698866,2.032419720167656,3.7008944746900876,,20.719618553276394,32.497613696190236
22900,38.52360066836249,5.232476698493972,20.071012435893014,7.7482771023035575,5.278127653012544,24.81515602223476,18.24253554189185,0.08109819350454546,1.9812903508705497,3.665360350817212,,20.67362396150008,32.506446756819614
22950,38.50966073061065,5.17265429755604,20.072273872977156,7.602560988353892,5.194039221840093,24.82394740591555,18.31439468819159,0.07976220900137185,1.9314373012495787,3.63073435933981,,20.633914453670435,32.51515867876622
23000,38.4987692494459,5.115501537541295,20.073519189431718,7.460741023078835,5.112929454462092,24.832580966499197,18.38722596636705,0.07845650296832363,1.8828083174652257,3.596904515565792,,20.600020843773557,32.52375093617242
23050,38.49018450076169,5.06076853259545,20.07474574493138,7.322786266479912,5.034484374534694,24.84104670886001,18.459832128710776,0.07717844207581152,1.8353802140953923,3.563803524660809,,20.57059347132528,32.53221460552825
23100,38.483648958717936,5.008388063181435,20.075951137905022,7.188758336038249,4.958880203937479,24.84934482781181,18.53179123356208,0.07593950077564787,1.7891162719119726,3.531402591871598,,20.545189124336222,32.540535352435256
